ID,BBOX,VERSION,SOURCES,LEVEL,SUBTYPE,CLASS,HEIGHT,NAMES,HAS_PARTS,IS_UNDERGROUND,NUM_FLOORS,NUM_FLOORS_UNDERGROUND,MIN_HEIGHT,MIN_FLOOR,FACADE_COLOR,FACADE_MATERIAL,ROOF_MATERIAL,ROOF_SHAPE,ROOF_DIRECTION,ROOF_ORIENTATION,ROOF_COLOR,ROOF_HEIGHT,GEOMETRY
08b60ab6a3874fff020096a81d873db1,"{
  ""xmax"": 7.400180816650391e+01,
  ""xmin"": 7.400170135498047e+01,
  ""ymax"": 1.696429634094238e+01,
  ""ymin"": 1.696420288085938e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.647000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8PX272+MPRR"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        74.0017832,
        16.9642031
      ],
      [
        74.001808,
        16.964268
      ],
      [
        74.0017286,
        16.9642962
      ],
      [
        74.0017037,
        16.9642312
      ],
      [
        74.0017832,
        16.9642031
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3841fff02001098d30a894c,"{
  ""xmax"": 7.400010681152344e+01,
  ""xmin"": 7.399993896484375e+01,
  ""ymax"": 1.696434211730957e+01,
  ""ymin"": 1.696418762207031e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.861000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8PX272+P22H"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        74.0000859,
        16.9641877
      ],
      [
        74.0001036,
        16.964327
      ],
      [
        73.9999756,
        16.964342
      ],
      [
        73.9999636,
        16.9642474
      ],
      [
        73.9999451,
        16.9642495
      ],
      [
        73.9999394,
        16.9642048
      ],
      [
        74.0000859,
        16.9641877
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b95fff020031faec554f3f,"{
  ""xmax"": 7.399860382080078e+01,
  ""xmin"": 7.399855804443359e+01,
  ""ymax"": 1.696701431274414e+01,
  ""ymin"": 1.696698760986328e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 6.907000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX8X+RC44"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9985724,
        16.9669881
      ],
      [
        73.9985988,
        16.9669902
      ],
      [
        73.9985969,
        16.9670129
      ],
      [
        73.9985705,
        16.9670109
      ],
      [
        73.9985724,
        16.9669881
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a384efff02000aca451895e2,"{
  ""xmax"": 7.399984741210938e+01,
  ""xmin"": 7.399967956542969e+01,
  ""ymax"": 1.696450424194336e+01,
  ""ymin"": 1.696430778503418e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 7.957000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7X+QW62"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9996848,
        16.9643148
      ],
      [
        73.99972,
        16.964308
      ],
      [
        73.9997341,
        16.964375
      ],
      [
        73.9998249,
        16.9643573
      ],
      [
        73.999841,
        16.9644342
      ],
      [
        73.9997502,
        16.9644519
      ],
      [
        73.9997595,
        16.9644958
      ],
      [
        73.9997242,
        16.9645027
      ],
      [
        73.9996848,
        16.9643148
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b5bfff0200a5a28304dfe6,"{
  ""xmax"": 7.399385833740234e+01,
  ""xmin"": 7.399377441406250e+01,
  ""ymax"": 1.696350288391113e+01,
  ""ymin"": 1.696336555480957e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.270999999999999e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7V+9GFQ"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9937863,
        16.9633674
      ],
      [
        73.9938095,
        16.9633694
      ],
      [
        73.9938076,
        16.9633906
      ],
      [
        73.993852,
        16.9633943
      ],
      [
        73.9938422,
        16.963502
      ],
      [
        73.9937746,
        16.9634963
      ],
      [
        73.9937863,
        16.9633674
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b53fff0200c53b3ba12eb8,"{
  ""xmax"": 7.399511718750000e+01,
  ""xmin"": 7.399497985839844e+01,
  ""ymax"": 1.696354293823242e+01,
  ""ymin"": 1.696346282958984e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.650000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+C234"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9951049,
        16.9634632
      ],
      [
        73.995114,
        16.9635252
      ],
      [
        73.9949898,
        16.9635422
      ],
      [
        73.9949806,
        16.9634803
      ],
      [
        73.9951049,
        16.9634632
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b1dfff0200ab2549d3692e,"{
  ""xmax"": 7.399676513671875e+01,
  ""xmin"": 7.399665069580078e+01,
  ""ymax"": 1.696392440795898e+01,
  ""ymin"": 1.696381187438965e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.325000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+GMWP"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9967268,
        16.9638136
      ],
      [
        73.9967619,
        16.963889
      ],
      [
        73.9966864,
        16.9639215
      ],
      [
        73.9966513,
        16.9638462
      ],
      [
        73.9967268,
        16.9638136
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b1dfff020001681796a792,"{
  ""xmax"": 7.399701690673828e+01,
  ""xmin"": 7.399679565429688e+01,
  ""ymax"": 1.696403121948242e+01,
  ""ymin"": 1.696376419067383e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.210000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+HQ64"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9969017,
        16.9637646
      ],
      [
        73.9970047,
        16.9639673
      ],
      [
        73.9968699,
        16.9640308
      ],
      [
        73.9968248,
        16.9639419
      ],
      [
        73.9968556,
        16.9639274
      ],
      [
        73.9967977,
        16.9638135
      ],
      [
        73.9969017,
        16.9637646
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b0efff0200cafc9d29f3b6,"{
  ""xmax"": 7.399659729003906e+01,
  ""xmin"": 7.399649810791016e+01,
  ""ymax"": 1.696342277526855e+01,
  ""ymin"": 1.696333694458008e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 6.765000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+9J38"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.996568,
        16.9633382
      ],
      [
        73.9965966,
        16.9633834
      ],
      [
        73.9965296,
        16.9634227
      ],
      [
        73.996501,
        16.9633775
      ],
      [
        73.996568,
        16.9633382
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b0efff02008795ef536201,"{
  ""xmax"": 7.399703979492188e+01,
  ""xmin"": 7.399689483642578e+01,
  ""ymax"": 1.696334838867188e+01,
  ""ymin"": 1.696323013305664e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 7.664000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+8Q97"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9968958,
        16.9632471
      ],
      [
        73.9970268,
        16.963233
      ],
      [
        73.9970394,
        16.9633408
      ],
      [
        73.99697,
        16.9633483
      ],
      [
        73.9969623,
        16.963282
      ],
      [
        73.9969006,
        16.9632887
      ],
      [
        73.9968958,
        16.9632471
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b0efff020089e56e2d484d,"{
  ""xmax"": 7.399684143066406e+01,
  ""xmin"": 7.399678039550781e+01,
  ""ymax"": 1.696336936950684e+01,
  ""ymin"": 1.696331977844238e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 7.971000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+8PMQ"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.996823,
        16.9633198
      ],
      [
        73.996838,
        16.9633483
      ],
      [
        73.9967974,
        16.9633682
      ],
      [
        73.9967823,
        16.9633398
      ],
      [
        73.996823,
        16.9633198
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b18fff02009d4ec27c83fe,"{
  ""xmax"": 7.399694824218750e+01,
  ""xmin"": 7.399683380126953e+01,
  ""ymax"": 1.696419143676758e+01,
  ""ymin"": 1.696410751342773e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.156000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+MQ64"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9969247,
        16.9641104
      ],
      [
        73.9969446,
        16.9641583
      ],
      [
        73.9968591,
        16.9641912
      ],
      [
        73.9968392,
        16.9641433
      ],
      [
        73.9969247,
        16.9641104
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b02fff0200d6241353d6ff,"{
  ""xmax"": 7.399752044677734e+01,
  ""xmin"": 7.399740600585938e+01,
  ""ymax"": 1.696377563476562e+01,
  ""ymin"": 1.696369934082031e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.747000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+FXWH"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9975064,
        16.9637012
      ],
      [
        73.9975145,
        16.9637626
      ],
      [
        73.9974203,
        16.9637742
      ],
      [
        73.9974121,
        16.9637128
      ],
      [
        73.9975064,
        16.9637012
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b03fff020091336d9fd43b,"{
  ""xmax"": 7.399725341796875e+01,
  ""xmin"": 7.399710845947266e+01,
  ""ymax"": 1.696363830566406e+01,
  ""ymin"": 1.696353149414062e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.006000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+CVMH"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.997214,
        16.9635329
      ],
      [
        73.9972414,
        16.9636057
      ],
      [
        73.9971483,
        16.9636381
      ],
      [
        73.9971209,
        16.9635653
      ],
      [
        73.997214,
        16.9635329
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b1cfff02004f09f7de91ad,"{
  ""xmax"": 7.399743652343750e+01,
  ""xmin"": 7.399734497070312e+01,
  ""ymax"": 1.696391677856445e+01,
  ""ymin"": 1.696383476257324e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.827000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+HX24"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9973484,
        16.9638397
      ],
      [
        73.9974297,
        16.9638364
      ],
      [
        73.997433,
        16.9639124
      ],
      [
        73.9973517,
        16.9639157
      ],
      [
        73.9973484,
        16.9638397
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b03fff0200fb8641fdd494,"{
  ""xmax"": 7.399727630615234e+01,
  ""xmin"": 7.399710845947266e+01,
  ""ymax"": 1.696335983276367e+01,
  ""ymin"": 1.696322822570801e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.784999999999999e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+8V8J"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9972556,
        16.9632296
      ],
      [
        73.9972688,
        16.9633431
      ],
      [
        73.9971251,
        16.9633586
      ],
      [
        73.9971118,
        16.9632451
      ],
      [
        73.9972556,
        16.9632296
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b1cfff020099712627b820,"{
  ""xmax"": 7.399734497070312e+01,
  ""xmin"": 7.399725341796875e+01,
  ""ymax"": 1.696379852294922e+01,
  ""ymin"": 1.696373176574707e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.462000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+GW3F"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9973158,
        16.9637323
      ],
      [
        73.9973325,
        16.963778
      ],
      [
        73.9972751,
        16.9637974
      ],
      [
        73.9972585,
        16.9637516
      ],
      [
        73.9973158,
        16.9637323
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b03fff02009c841e12f45d,"{
  ""xmax"": 7.399729919433594e+01,
  ""xmin"": 7.399713134765625e+01,
  ""ymax"": 1.696350860595703e+01,
  ""ymin"": 1.696336746215820e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 9.093000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+9VGH"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9972755,
        16.9633686
      ],
      [
        73.9972958,
        16.9634845
      ],
      [
        73.997153,
        16.9635077
      ],
      [
        73.9971326,
        16.9633918
      ],
      [
        73.9972755,
        16.9633686
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b03fff0200e916628c6fb8,"{
  ""xmax"": 7.399736022949219e+01,
  ""xmin"": 7.399723052978516e+01,
  ""ymax"": 1.696362686157227e+01,
  ""ymin"": 1.696351432800293e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 7.318000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+CWFV"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9973211,
        16.9635155
      ],
      [
        73.9973572,
        16.9635792
      ],
      [
        73.9972691,
        16.9636256
      ],
      [
        73.9972329,
        16.9635619
      ],
      [
        73.9973211,
        16.9635155
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b01fff020025e3c1bfbfce,"{
  ""xmax"": 7.399730682373047e+01,
  ""xmin"": 7.399722290039062e+01,
  ""ymax"": 1.696303558349609e+01,
  ""ymin"": 1.696295928955078e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 7.940000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+5WRV"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9972926,
        16.9629599
      ],
      [
        73.9972999,
        16.9630287
      ],
      [
        73.9972317,
        16.9630354
      ],
      [
        73.9972244,
        16.9629666
      ],
      [
        73.9972926,
        16.9629599
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b01fff02007378d36f6a21,"{
  ""xmax"": 7.399733734130859e+01,
  ""xmin"": 7.399720001220703e+01,
  ""ymax"": 1.696320533752441e+01,
  ""ymin"": 1.696306228637695e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.125000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+7W28"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9972064,
        16.963071
      ],
      [
        73.9973209,
        16.9630631
      ],
      [
        73.9973308,
        16.9631958
      ],
      [
        73.9972163,
        16.9632037
      ],
      [
        73.9972064,
        16.963071
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b03fff02008ecc3251348a,"{
  ""xmax"": 7.399726867675781e+01,
  ""xmin"": 7.399721527099609e+01,
  ""ymax"": 1.696355056762695e+01,
  ""ymin"": 1.696351623535156e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 7.188000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+CV98"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9972564,
        16.9635166
      ],
      [
        73.9972611,
        16.9635435
      ],
      [
        73.997227,
        16.9635491
      ],
      [
        73.9972223,
        16.9635221
      ],
      [
        73.9972564,
        16.9635166
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b03fff0200114144f10201,"{
  ""xmax"": 7.399732208251953e+01,
  ""xmin"": 7.399717712402344e+01,
  ""ymax"": 1.696373176574707e+01,
  ""ymin"": 1.696363639831543e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.179000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+FVH9"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9972857,
        16.9636375
      ],
      [
        73.99731,
        16.9636785
      ],
      [
        73.9972135,
        16.9637314
      ],
      [
        73.9971892,
        16.9636904
      ],
      [
        73.9972857,
        16.9636375
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b02fff02006d2c666d415e,"{
  ""xmax"": 7.399752807617188e+01,
  ""xmin"": 7.399745178222656e+01,
  ""ymax"": 1.696386146545410e+01,
  ""ymin"": 1.696376228332520e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.738000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+GXHG"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9975145,
        16.9637626
      ],
      [
        73.9975267,
        16.9638541
      ],
      [
        73.9974673,
        16.9638614
      ],
      [
        73.9974552,
        16.9637699
      ],
      [
        73.9975145,
        16.9637626
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3a36fff0200775e5971723c,"{
  ""xmax"": 7.399668121337891e+01,
  ""xmin"": 7.399656677246094e+01,
  ""ymax"": 1.696555709838867e+01,
  ""ymin"": 1.696545219421387e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.549000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX8W+6M22"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9966059,
        16.9654522
      ],
      [
        73.996679,
        16.9655268
      ],
      [
        73.9966465,
        16.9655563
      ],
      [
        73.9965734,
        16.9654816
      ],
      [
        73.9966059,
        16.9654522
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3a36fff02002281f4e3f1d5,"{
  ""xmax"": 7.399694824218750e+01,
  ""xmin"": 7.399691009521484e+01,
  ""ymax"": 1.696530151367188e+01,
  ""ymin"": 1.696527481079102e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 6.672000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX8W+4Q7G"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9969149,
        16.9652757
      ],
      [
        73.9969412,
        16.9652788
      ],
      [
        73.9969384,
        16.9653009
      ],
      [
        73.9969121,
        16.9652977
      ],
      [
        73.9969149,
        16.9652757
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b18fff020029d22c485f16,"{
  ""xmax"": 7.399687957763672e+01,
  ""xmin"": 7.399679565429688e+01,
  ""ymax"": 1.696434402465820e+01,
  ""ymin"": 1.696429824829102e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 6.650000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7W+PPGX"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9968707,
        16.964299
      ],
      [
        73.9968767,
        16.964333
      ],
      [
        73.996814,
        16.9643433
      ],
      [
        73.996808,
        16.9643093
      ],
      [
        73.9968707,
        16.964299
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3bacfff0200f8c6a050fb1d,"{
  ""xmax"": 7.399803161621094e+01,
  ""xmin"": 7.399787902832031e+01,
  ""ymax"": 1.696517562866211e+01,
  ""ymin"": 1.696507453918457e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.774000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX8X+25WV"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9980037,
        16.9650753
      ],
      [
        73.9980194,
        16.9651507
      ],
      [
        73.9979001,
        16.9651738
      ],
      [
        73.9978843,
        16.9650984
      ],
      [
        73.9980037,
        16.9650753
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3b13fff0200228971bbfeb9,"{
  ""xmax"": 7.399787139892578e+01,
  ""xmin"": 7.399780273437500e+01,
  ""ymax"": 1.696462821960449e+01,
  ""ymin"": 1.696454811096191e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 6.749000000000001e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX7X+R4PH"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9978096,
        16.9645482
      ],
      [
        73.9978712,
        16.9645527
      ],
      [
        73.9978653,
        16.9646266
      ],
      [
        73.9978037,
        16.964622
      ],
      [
        73.9978096,
        16.9645482
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3ba3fff0200d098ecac9edc,"{
  ""xmax"": 7.399840545654297e+01,
  ""xmin"": 7.399831390380859e+01,
  ""ymax"": 1.696551132202148e+01,
  ""ymin"": 1.696541976928711e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 8.594000000000001e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX8X+58QP"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9983257,
        16.9654314
      ],
      [
        73.9983927,
        16.9654216
      ],
      [
        73.9984051,
        16.9655
      ],
      [
        73.9983381,
        16.9655098
      ],
      [
        73.9983257,
        16.9654314
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
08b60ab6a3baefff0200e264058921bb,"{
  ""xmax"": 7.399820709228516e+01,
  ""xmin"": 7.399811553955078e+01,
  ""ymax"": 1.696548080444336e+01,
  ""ymin"": 1.696539306640625e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""confidence"": 7.319000000000000e-01,
        ""dataset"": ""Google Open Buildings"",
        ""property"": """",
        ""record_id"": ""7J8MXX8X+57FC"",
        ""update_time"": ""2023-05-01T00:00:00.000Z""
      }
    }
  ]
}",,,,,,false,false,,,,,,,,,,,,,"{
  ""coordinates"": [
    [
      [
        73.9981725,
        16.9653948
      ],
      [
        73.9982053,
        16.9654548
      ],
      [
        73.9981543,
        16.9654807
      ],
      [
        73.9981215,
        16.9654206
      ],
      [
        73.9981725,
        16.9653948
      ]
    ]
  ],
  ""type"": ""Polygon""
}"
