ID,BBOX,VERSION,SOURCES,LEVEL,HEIGHT,IS_UNDERGROUND,NUM_FLOORS,NUM_FLOORS_UNDERGROUND,MIN_HEIGHT,MIN_FLOOR,FACADE_COLOR,FACADE_MATERIAL,ROOF_MATERIAL,ROOF_SHAPE,ROOF_DIRECTION,ROOF_ORIENTATION,ROOF_COLOR,ROOF_HEIGHT,BUILDING_ID,GEOMETRY,NAMES
08b1f102b03aafff0201b5951be83bb8,"{
  ""xmax"": 9.152814865112305e+00,
  ""xmin"": 9.152636528015137e+00,
  ""ymax"": 5.234131622314453e+01,
  ""ymin"": 5.234120941162109e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470213@2"",
        ""update_time"": ""2021-05-17T05:21:17.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,across,#FF0000,,08b1f102b03aafff02008c06d38a7b11,"{
  ""coordinates"": [
    [
      [
        9.1527513,
        52.3413067
      ],
      [
        9.1526791,
        52.3413032
      ],
      [
        9.1526373,
        52.3413011
      ],
      [
        9.1526484,
        52.3412165
      ],
      [
        9.1528147,
        52.3412247
      ],
      [
        9.1528036,
        52.3413093
      ],
      [
        9.1527513,
        52.3413067
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0385fff02014934136c2123,"{
  ""xmax"": 9.152165412902832e+00,
  ""xmin"": 9.152031898498535e+00,
  ""ymax"": 5.234111022949219e+01,
  ""ymin"": 5.234103393554688e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w646030005@3"",
        ""update_time"": ""2020-11-18T17:59:58.000Z""
      }
    }
  ]
}",,,false,,,,,,,,flat,,,#778899,,08b1f102b0385fff020037ecce9bc5d2,"{
  ""coordinates"": [
    [
      [
        9.1520622,
        52.3411027
      ],
      [
        9.1520327,
        52.341064
      ],
      [
        9.1521175,
        52.34104
      ],
      [
        9.1521356,
        52.3410348
      ],
      [
        9.152165,
        52.3410735
      ],
      [
        9.1520622,
        52.3411027
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b038efff0201bacb426ed968,"{
  ""xmax"": 9.152867317199707e+00,
  ""xmin"": 9.152633666992188e+00,
  ""ymax"": 5.234048843383789e+01,
  ""ymin"": 5.234030532836914e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w971324557@1"",
        ""update_time"": ""2021-08-08T11:21:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#FF0000,,08b1f102b038efff0200538eee44bf01,"{
  ""coordinates"": [
    [
      [
        9.1528665,
        52.3404636
      ],
      [
        9.1526738,
        52.3404822
      ],
      [
        9.1526344,
        52.3403298
      ],
      [
        9.1528272,
        52.3403112
      ],
      [
        9.1528472,
        52.3403891
      ],
      [
        9.1528665,
        52.3404636
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0385fff020114b38e6fedd0,"{
  ""xmax"": 9.152062416076660e+00,
  ""xmin"": 9.151947975158691e+00,
  ""ymax"": 5.234112930297852e+01,
  ""ymin"": 5.234104537963867e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470218@1"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#FF0000,,08b1f102b0385fff020037ecce9bc5d2,"{
  ""coordinates"": [
    [
      [
        9.1520192,
        52.3410462
      ],
      [
        9.1520327,
        52.341064
      ],
      [
        9.1520622,
        52.3411027
      ],
      [
        9.1519924,
        52.3411225
      ],
      [
        9.1519495,
        52.3410659
      ],
      [
        9.1520192,
        52.3410462
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0385fff020129016c3f4dbb,"{
  ""xmax"": 9.152105331420898e+00,
  ""xmin"": 9.151886940002441e+00,
  ""ymax"": 5.234107208251953e+01,
  ""ymin"": 5.234093856811523e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470219@1"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#FF0000,,08b1f102b0385fff020037ecce9bc5d2,"{
  ""coordinates"": [
    [
      [
        9.1520418,
        52.3409404
      ],
      [
        9.1521039,
        52.3410221
      ],
      [
        9.1520192,
        52.3410462
      ],
      [
        9.1519495,
        52.3410659
      ],
      [
        9.1518873,
        52.3409842
      ],
      [
        9.1520418,
        52.3409404
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0385fff0201798748f43746,"{
  ""xmax"": 9.152567863464355e+00,
  ""xmin"": 9.152433395385742e+00,
  ""ymax"": 5.234125137329102e+01,
  ""ymin"": 5.234109497070312e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470215@2"",
        ""update_time"": ""2021-08-18T17:48:55.000Z""
      }
    }
  ]
}",,,false,1,,,,#FF0000,brick,,gabled,,,#FF0000,,08b1f102b0385fff02006ecf65008cbf,"{
  ""coordinates"": [
    [
      [
        9.1525663,
        52.341098
      ],
      [
        9.1525643,
        52.341156
      ],
      [
        9.1525609,
        52.3412512
      ],
      [
        9.1524343,
        52.3412496
      ],
      [
        9.1524396,
        52.3410963
      ],
      [
        9.1525663,
        52.341098
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0385fff0201b6be05e777bb,"{
  ""xmax"": 9.152117729187012e+00,
  ""xmin"": 9.152018547058105e+00,
  ""ymax"": 5.234106445312500e+01,
  ""ymin"": 5.234101486206055e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470217@1"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,skillion,,,#FF0000,,08b1f102b0385fff020037ecce9bc5d2,"{
  ""coordinates"": [
    [
      [
        9.1520192,
        52.3410462
      ],
      [
        9.1521039,
        52.3410221
      ],
      [
        9.1521175,
        52.34104
      ],
      [
        9.1520327,
        52.341064
      ],
      [
        9.1520192,
        52.3410462
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b03aafff0201a81883c24d63,"{
  ""xmax"": 9.152615547180176e+00,
  ""xmin"": 9.152560234069824e+00,
  ""ymax"": 5.234125900268555e+01,
  ""ymin"": 5.234114837646484e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470214@2"",
        ""update_time"": ""2021-08-18T17:48:55.000Z""
      }
    }
  ]
}",,,false,1,,,,#FF0000,brick,,,,,#FF0000,,08b1f102b0385fff02006ecf65008cbf,"{
  ""coordinates"": [
    [
      [
        9.1525609,
        52.3412512
      ],
      [
        9.1525643,
        52.341156
      ],
      [
        9.1526153,
        52.3411567
      ],
      [
        9.1526119,
        52.3412519
      ],
      [
        9.1525609,
        52.3412512
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b03aefff0201c2a6ddc7cf7e,"{
  ""xmax"": 9.152751922607422e+00,
  ""xmin"": 9.152676582336426e+00,
  ""ymax"": 5.234132385253906e+01,
  ""ymin"": 5.234129714965820e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470212@1"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#FF0000,,08b1f102b03aafff02008c06d38a7b11,"{
  ""coordinates"": [
    [
      [
        9.1527513,
        52.3413067
      ],
      [
        9.1527491,
        52.3413233
      ],
      [
        9.1526769,
        52.3413198
      ],
      [
        9.1526791,
        52.3413032
      ],
      [
        9.1527513,
        52.3413067
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0389fff020123d5e9aa5c89,"{
  ""xmax"": 9.154225349426270e+00,
  ""xmin"": 9.154036521911621e+00,
  ""ymax"": 5.234069061279297e+01,
  ""ymin"": 5.234057235717773e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972644033@1"",
        ""update_time"": ""2021-08-12T17:30:03.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#FF0000,,08b1f102b0389fff020024f9daaa3286,"{
  ""coordinates"": [
    [
      [
        9.1540369,
        52.3406036
      ],
      [
        9.1541625,
        52.3405786
      ],
      [
        9.1541871,
        52.3406248
      ],
      [
        9.1542076,
        52.3406207
      ],
      [
        9.1542253,
        52.3406539
      ],
      [
        9.1541634,
        52.3406662
      ],
      [
        9.1540793,
        52.340683
      ],
      [
        9.1540614,
        52.3406495
      ],
      [
        9.1540369,
        52.3406036
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b038cfff020158836e4a77ee,"{
  ""xmax"": 9.153392791748047e+00,
  ""xmin"": 9.153250694274902e+00,
  ""ymax"": 5.234083938598633e+01,
  ""ymin"": 5.234072875976562e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972644034@1"",
        ""update_time"": ""2021-08-12T17:30:03.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,across,#B03060,,08b1f102b038cfff02000c8b57d47a65,"{
  ""coordinates"": [
    [
      [
        9.1532635,
        52.3408016
      ],
      [
        9.1532514,
        52.3407798
      ],
      [
        9.1532747,
        52.340775
      ],
      [
        9.1532599,
        52.3407483
      ],
      [
        9.1533469,
        52.3407303
      ],
      [
        9.1533754,
        52.3407817
      ],
      [
        9.1533913,
        52.3408105
      ],
      [
        9.1532811,
        52.3408333
      ],
      [
        9.1532635,
        52.3408016
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0388fff0201331b6bf8f98f,"{
  ""xmax"": 9.154062271118164e+00,
  ""xmin"": 9.154005050659180e+00,
  ""ymax"": 5.234065628051758e+01,
  ""ymin"": 5.234060287475586e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972644029@1"",
        ""update_time"": ""2021-08-12T17:30:03.000Z""
      }
    }
  ]
}",,,false,,,,,,,,flat,,,#778899,,08b1f102b0389fff020024f9daaa3286,"{
  ""coordinates"": [
    [
      [
        9.1540614,
        52.3406495
      ],
      [
        9.1540302,
        52.3406558
      ],
      [
        9.1540057,
        52.3406098
      ],
      [
        9.1540369,
        52.3406036
      ],
      [
        9.1540614,
        52.3406495
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b03aafff02012930b84e2008,"{
  ""xmax"": 9.153187751770020e+00,
  ""xmin"": 9.153050422668457e+00,
  ""ymax"": 5.234132003784180e+01,
  ""ymin"": 5.234121704101562e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470210@1"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#778899,,08b1f102b03aafff0200099e287a6f59,"{
  ""coordinates"": [
    [
      [
        9.1531772,
        52.341267
      ],
      [
        9.1531873,
        52.341268
      ],
      [
        9.153175,
        52.3413185
      ],
      [
        9.1530513,
        52.3413072
      ],
      [
        9.1530718,
        52.3412231
      ],
      [
        9.1531855,
        52.3412334
      ],
      [
        9.1531772,
        52.341267
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b03aafff02019e592a7b54d8,"{
  ""xmax"": 9.153384208679199e+00,
  ""xmin"": 9.153176307678223e+00,
  ""ymax"": 5.234128189086914e+01,
  ""ymin"": 5.234115219116211e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470211@1"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#778899,,08b1f102b03aafff0200099e287a6f59,"{
  ""coordinates"": [
    [
      [
        9.1532053,
        52.341153
      ],
      [
        9.1533827,
        52.3411693
      ],
      [
        9.1533567,
        52.3412748
      ],
      [
        9.1533391,
        52.3412732
      ],
      [
        9.153337,
        52.3412817
      ],
      [
        9.1533102,
        52.3412792
      ],
      [
        9.1531873,
        52.341268
      ],
      [
        9.1531772,
        52.341267
      ],
      [
        9.1531855,
        52.3412334
      ],
      [
        9.1532053,
        52.341153
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b03abfff02013257d14fa54e,"{
  ""xmax"": 9.153411865234375e+00,
  ""xmin"": 9.153292655944824e+00,
  ""ymax"": 5.234135818481445e+01,
  ""ymin"": 5.234126663208008e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470209@1"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#778899,,08b1f102b03aafff0200099e287a6f59,"{
  ""coordinates"": [
    [
      [
        9.1533102,
        52.3412792
      ],
      [
        9.153337,
        52.3412817
      ],
      [
        9.1533391,
        52.3412732
      ],
      [
        9.1533567,
        52.3412748
      ],
      [
        9.1534116,
        52.3412804
      ],
      [
        9.1533928,
        52.3413574
      ],
      [
        9.1532933,
        52.3413483
      ],
      [
        9.1533102,
        52.3412792
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0389fff02011caad2f098e7,"{
  ""xmax"": 9.154245376586914e+00,
  ""xmin"": 9.154181480407715e+00,
  ""ymax"": 5.234050369262695e+01,
  ""ymin"": 5.234047317504883e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972644030@2"",
        ""update_time"": ""2023-06-04T20:08:04.000Z""
      }
    }
  ]
}",,,false,,,,,,,,,,,#FF0000,,08b1f102b0389fff020024f9daaa3286,"{
  ""coordinates"": [
    [
      [
        9.154192,
        52.3405022
      ],
      [
        9.1541823,
        52.340484
      ],
      [
        9.1542354,
        52.3404735
      ],
      [
        9.154245,
        52.3404916
      ],
      [
        9.154192,
        52.3405022
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0389fff02011a3888a73081,"{
  ""xmax"": 9.154241561889648e+00,
  ""xmin"": 9.154163360595703e+00,
  ""ymax"": 5.234070205688477e+01,
  ""ymin"": 5.234065246582031e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972644031@1"",
        ""update_time"": ""2021-08-12T17:30:03.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,across,#FF0000,,08b1f102b0389fff020024f9daaa3286,"{
  ""coordinates"": [
    [
      [
        9.1542253,
        52.3406539
      ],
      [
        9.1542409,
        52.3406832
      ],
      [
        9.154179,
        52.3406955
      ],
      [
        9.1541634,
        52.3406662
      ],
      [
        9.1542253,
        52.3406539
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b021afff02014e61c9233320,"{
  ""xmax"": 9.157078742980957e+00,
  ""xmin"": 9.157008171081543e+00,
  ""ymax"": 5.234003448486328e+01,
  ""ymin"": 5.233996963500977e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972947061@1"",
        ""update_time"": ""2021-08-13T19:34:20.000Z""
      }
    }
  ]
}",,,false,,,,,,,,flat,,,#FFFFFF,,08b1f102b021afff0200c9133c32d465,"{
  ""coordinates"": [
    [
      [
        9.1570773,
        52.3400241
      ],
      [
        9.1570164,
        52.3400278
      ],
      [
        9.1570085,
        52.3399795
      ],
      [
        9.1570694,
        52.3399757
      ],
      [
        9.1570773,
        52.3400241
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0214fff0201ee2d8a9bc79f,"{
  ""xmax"": 9.155103683471680e+00,
  ""xmin"": 9.154963493347168e+00,
  ""ymax"": 5.234077835083008e+01,
  ""ymin"": 5.234075164794922e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470205@1"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,,,,#FF0000,,08b1f102b0214fff020098de81ca3f85,"{
  ""coordinates"": [
    [
      [
        9.1549642,
        52.3407783
      ],
      [
        9.1549641,
        52.3407741
      ],
      [
        9.1549637,
        52.3407527
      ],
      [
        9.1549949,
        52.3407525
      ],
      [
        9.1550959,
        52.3407519
      ],
      [
        9.1551018,
        52.3407518
      ],
      [
        9.1551022,
        52.3407774
      ],
      [
        9.1549642,
        52.3407783
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0214fff02016360050f39e1,"{
  ""xmax"": 9.155115127563477e+00,
  ""xmin"": 9.154866218566895e+00,
  ""ymax"": 5.234087371826172e+01,
  ""ymin"": 5.234076690673828e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w646029986@2"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#FF0000,,08b1f102b0214fff020098de81ca3f85,"{
  ""coordinates"": [
    [
      [
        9.1548689,
        52.3408726
      ],
      [
        9.1548671,
        52.3407747
      ],
      [
        9.1549641,
        52.3407741
      ],
      [
        9.1549642,
        52.3407783
      ],
      [
        9.1551022,
        52.3407774
      ],
      [
        9.1551126,
        52.3407773
      ],
      [
        9.1551143,
        52.3408709
      ],
      [
        9.1548689,
        52.3408726
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0214fff0201d3ecf3a0dd5a,"{
  ""xmax"": 9.155096054077148e+00,
  ""xmin"": 9.154993057250977e+00,
  ""ymax"": 5.234075927734375e+01,
  ""ymin"": 5.234073257446289e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870470204@1"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,,,,#FFFFFF,,08b1f102b0214fff020098de81ca3f85,"{
  ""coordinates"": [
    [
      [
        9.1549949,
        52.3407525
      ],
      [
        9.1549946,
        52.3407347
      ],
      [
        9.1550956,
        52.340734
      ],
      [
        9.1550959,
        52.3407519
      ],
      [
        9.1549949,
        52.3407525
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b021cfff0201aa620141279d,"{
  ""xmax"": 9.157094001770020e+00,
  ""xmin"": 9.157076835632324e+00,
  ""ymax"": 5.234047698974609e+01,
  ""ymin"": 5.234041595458984e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w972947058@1"",
        ""update_time"": ""2021-08-13T19:34:20.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,across,#FF0000,,08b1f102b021cfff020021e08b7601b0,"{
  ""coordinates"": [
    [
      [
        9.1570938,
        52.3404226
      ],
      [
        9.1570938,
        52.3404754
      ],
      [
        9.157077,
        52.3404754
      ],
      [
        9.157077,
        52.3404225
      ],
      [
        9.1570938,
        52.3404226
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b03acfff0201c367c5f9ec40,"{
  ""xmax"": 9.152585029602051e+00,
  ""xmin"": 9.152444839477539e+00,
  ""ymax"": 5.234183883666992e+01,
  ""ymin"": 5.234175109863281e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870870156@1"",
        ""update_time"": ""2020-11-12T17:38:13.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#778899,,08b1f102b03acfff02004308b85a9d45,"{
  ""coordinates"": [
    [
      [
        9.1525841,
        52.3417606
      ],
      [
        9.1525809,
        52.3418386
      ],
      [
        9.1524452,
        52.3418365
      ],
      [
        9.1524484,
        52.3417585
      ],
      [
        9.1525294,
        52.3417598
      ],
      [
        9.1525841,
        52.3417606
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0316fff02010816f9378704,"{
  ""xmax"": 9.151813507080078e+00,
  ""xmin"": 9.151669502258301e+00,
  ""ymax"": 5.234239196777344e+01,
  ""ymin"": 5.234228897094727e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870870160@1"",
        ""update_time"": ""2020-11-12T17:38:13.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#B03060,,08b1f102b0316fff0200918319273647,"{
  ""coordinates"": [
    [
      [
        9.1517824,
        52.3423849
      ],
      [
        9.1517148,
        52.3423826
      ],
      [
        9.1516704,
        52.342381
      ],
      [
        9.1516784,
        52.3422958
      ],
      [
        9.1518134,
        52.3423006
      ],
      [
        9.1518055,
        52.3423858
      ],
      [
        9.1517824,
        52.3423849
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b03a1fff0201daeaaabf1e34,"{
  ""xmax"": 9.152530670166016e+00,
  ""xmin"": 9.152447700500488e+00,
  ""ymax"": 5.234176635742188e+01,
  ""ymin"": 5.234173202514648e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870870155@2"",
        ""update_time"": ""2021-05-17T05:21:17.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,across,#778899,,08b1f102b03acfff02004308b85a9d45,"{
  ""coordinates"": [
    [
      [
        9.1525294,
        52.3417598
      ],
      [
        9.1524484,
        52.3417585
      ],
      [
        9.1524495,
        52.3417323
      ],
      [
        9.1525305,
        52.3417336
      ],
      [
        9.1525294,
        52.3417598
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0312fff02015fefcf9ac08a,"{
  ""xmax"": 9.152510643005371e+00,
  ""xmin"": 9.152429580688477e+00,
  ""ymax"": 5.234224700927734e+01,
  ""ymin"": 5.234222030639648e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870870157@1"",
        ""update_time"": ""2020-11-12T17:38:13.000Z""
      }
    }
  ]
}",,,false,,,,,,,,,,,#FF0000,,08b1f102b0312fff02002dd01caef596,"{
  ""coordinates"": [
    [
      [
        9.1525092,
        52.3422268
      ],
      [
        9.1525091,
        52.3422398
      ],
      [
        9.1524299,
        52.3422395
      ],
      [
        9.1524301,
        52.3422264
      ],
      [
        9.1525092,
        52.3422268
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0312fff02012cbc3624ba5f,"{
  ""xmax"": 9.152568817138672e+00,
  ""xmin"": 9.152378082275391e+00,
  ""ymax"": 5.234222793579102e+01,
  ""ymin"": 5.234213256835938e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870870158@1"",
        ""update_time"": ""2020-11-12T17:38:13.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#FF0000,,08b1f102b0312fff02002dd01caef596,"{
  ""coordinates"": [
    [
      [
        9.1525092,
        52.3422268
      ],
      [
        9.1524301,
        52.3422264
      ],
      [
        9.1523784,
        52.3422262
      ],
      [
        9.1523796,
        52.342133
      ],
      [
        9.1525687,
        52.3421338
      ],
      [
        9.1525675,
        52.342227
      ],
      [
        9.1525092,
        52.3422268
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0316fff020158c4d61b5116,"{
  ""xmax"": 9.151783943176270e+00,
  ""xmin"": 9.151710510253906e+00,
  ""ymax"": 5.234243011474609e+01,
  ""ymin"": 5.234237670898438e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870870159@1"",
        ""update_time"": ""2020-11-12T17:38:13.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#B03060,,08b1f102b0316fff0200918319273647,"{
  ""coordinates"": [
    [
      [
        9.1517824,
        52.3423849
      ],
      [
        9.1517782,
        52.3424299
      ],
      [
        9.1517106,
        52.3424275
      ],
      [
        9.1517148,
        52.3423826
      ],
      [
        9.1517824,
        52.3423849
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b0310fff0201b7630d0ee2a6,"{
  ""xmax"": 9.152960777282715e+00,
  ""xmin"": 9.152791023254395e+00,
  ""ymax"": 5.234262847900391e+01,
  ""ymin"": 5.234252166748047e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w646031854@2"",
        ""update_time"": ""2020-11-12T17:38:13.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#778899,,08b1f102b0310fff02006c6dab34ca57,"{
  ""coordinates"": [
    [
      [
        9.1527913,
        52.3426145
      ],
      [
        9.1528031,
        52.3425228
      ],
      [
        9.1529217,
        52.3425285
      ],
      [
        9.1529601,
        52.3425303
      ],
      [
        9.1529533,
        52.3425833
      ],
      [
        9.1529484,
        52.342622
      ],
      [
        9.1527913,
        52.3426145
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b031cfff02017686297d9f5c,"{
  ""xmax"": 9.154207229614258e+00,
  ""xmin"": 9.154099464416504e+00,
  ""ymax"": 5.234267807006836e+01,
  ""ymin"": 5.234261703491211e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w870870161@2"",
        ""update_time"": ""2023-06-04T20:08:04.000Z""
      }
    }
  ]
}",,,false,,,,,,,,,,,#B03060,,08b1f102b031cfff0200f9c828cf132e,"{
  ""coordinates"": [
    [
      [
        9.1542068,
        52.3426273
      ],
      [
        9.1541953,
        52.3426763
      ],
      [
        9.1541328,
        52.3426708
      ],
      [
        9.1540997,
        52.3426679
      ],
      [
        9.1541069,
        52.3426377
      ],
      [
        9.1541113,
        52.3426189
      ],
      [
        9.1542068,
        52.3426273
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
08b1f102b03a9fff02013eae7983f78c,"{
  ""xmax"": 9.154031753540039e+00,
  ""xmin"": 9.153898239135742e+00,
  ""ymax"": 5.234175872802734e+01,
  ""ymin"": 5.234165573120117e+01
}",0,"{
  ""list"": [
    {
      ""element"": {
        ""dataset"": ""OpenStreetMap"",
        ""property"": """",
        ""record_id"": ""w646029962@2"",
        ""update_time"": ""2020-11-11T18:00:41.000Z""
      }
    }
  ]
}",,,false,,,,,,,,gabled,,,#B03060,,08b1f102b03a9fff0200112fe15c983f,"{
  ""coordinates"": [
    [
      [
        9.1539168,
        52.341663
      ],
      [
        9.1540316,
        52.3416721
      ],
      [
        9.1540135,
        52.3417577
      ],
      [
        9.1538987,
        52.3417486
      ],
      [
        9.1539168,
        52.341663
      ]
    ]
  ],
  ""type"": ""Polygon""
}",
